sentence_id,text,document_id
889,"sedangkan jika dibandingkan dengan semester i 2006 pertumbuhan tiga sektor tersebut adalah pengangkutan - komunikasi tumbuh 11,9 persen listrik - gas - air bersih 10,5 persen dan sektor perdagangan - hotel restoran 8,3 persen",111
890,nilai ekspor indonesia masih tinggi di pasar internasional dan juga karena membaiknya kinerja kata nya,11
891,kenaikan ekspor jelas nya dicatat oleh produk nikel bijih kerak abu logam tembaga hasil industri bahan kimia kendaraan otomotif serat buatan,111
892,"dia menguraikan belanja barang pemerintah meningkat menjadi rp 37,04 triliun pada triwulan ii 2007 dibanding rp 34,29 triliun pada triwulan i 2007 belanja pegawai naik menjadi rp 46,83 triliun dibandingkan rp 35,66 triliun sedangkan belanja modal naik menjadi rp 9,66 triliun dibandingkan rp 2,63 triliun",111
893,"dengan demikian belanja pemerintah secara keseluruhan tumbuh 24,18 persen dibanding periode sebelum nya atau 3,83 persen dibanding triwulan ii 2006 kata nya",111
894,"sementara itu ujar nya konsumsi rumah tangga tumbuh 1,46 persen pada triwulan i 2007 dibanding periode sebelum nya dan 4,71 persen secara ' year on year ' yang terdiri atas 1,1 persen pertumbuhan konsumsi makanan dan 3,92 persen pertumbuhan konsumsi bukan makanan",111
895,"pemerintah memperkirakan defisit rapbn 2008 mencapai rp 75 triliun atau 1,7 persen terhadap produk domestik bruto pdb meningkat 21 persen dibanding perkiraan defisit anggaran dalam rapbn - p tahun 2007",112
896,peningkatan defisit terkait dengan arah kebijakan fiskal pemerintah untuk memberikan stimulus fiskal bagi perekonomian kata presiden susilo bambang yudhoyono ketika menyampaikan pidato kenegaraan dan keterangan pemerintah atas rapbn tahun 2008 dan nota keuangan nya di gedung mpr dpr jakarta kamis,112
897,"presiden menjelaskan defisit tersebut merupakan selisih kebutuhan belanja negara sebesar rp 836,4 triliun serta pendapatan negara dan hibah yang mencapai rp 761,4 triliun",112
898,"dalam rapbn 2008 pembiayaan anggaran yang bersumber dari dalam negeri secara netto direncanakan mencapai rp 97,7 triliun",112
899,"jumlah itu antara lain bersumber dari penerbitan surat utang berharga negara netto rp 91,6 triliun penjualan aset program restrukturisasi perbankan dan penggunaan rekening pemerintah rdi sebesar rp 0,6 triliun juga hasil privatisasi netto rp 1,5 triliun",112
900,"sementara pembiayaan anggaran yang bersumber dari pinjaman luar negeri direncanakan negatif rp 16,7 triliun akibat penarikan pinjaman program dan pinjaman proyek rp 43 triliun yang lebih kecil dari pembayaran cicilan pokok utang luar negeri sebesar rp 59,7 triliun kata kepala negara",112
901,presiden menegaskan bahwa rencana membuat pinjaman luar negeri menjadi negatif merupakan konsistensi pemerintah mengurangi porsi utang luar negeri dalam pembiayaan anggaran,112
902,meski demikian diutarakan presiden kenaikan defisit anggaran perlu ditopang dengan perkuatan ketahanan fiskal,112
903,langkah kebijakan meningkatkan ketahanan fiskal tersebut diambil dengan cara meningkatkan pengelolaan surat berharga negara sbn secara hati-hati transparan dan akuntabel,112
904,selain itu juga meminimalkan biaya dan tingkat risiko utang serta menyempurnakan struktur portofolio utang,112
905,"sehingga rasio utang pemerintah pada akhir 2008 diperkirakan turun menjadi sekitar 33,0 persen ujar presiden",112
906,dengan penurunan rasio utang pemerintah itu makin memperkuat struktur ketahanan fiskal sejalan dengan tujuan untuk mencapai kemandirian fiskal yang berkelanjutan,112
907,ini penting terutama pada saat kita harus menghadapi kondisi perekonomian dan pasar uang global yang tidak selalu tenang dan berpotensi untuk bergejolak kata presiden,112
908,dalam nota keuangan kali ini dijelaskan kepala negara untuk pertama kali nya pemerintah mencantumkan berbagai risiko dan faktor yang dapat mempengaruhi pelaksanaan apbn,112
909,faktor risiko itu mencakup perubahan asumsi dan indikator ekonomi makro pelaksanaan program penjaminan infrastruktur program public service obligation dan kondisi kesehatan bumn terjadinya bencana alam dan kebijakan pensiun dan jaminan sosial kata presiden,112
910,"pemerintah merencanakan peningkatan penerimaan perpajakan dalam rapbn 2008 mencapai rp 583,7 triliun naik sebesar rp 93,8 triliun atau 19,1 persen dibanding sasaran penerimaan perpajakan pada rapbn - p 2007 sebesar rp 489,9 triliun",113
911,"penerimaan perpajakan rapbn 2008 diharapkan mencapai 13,6 persen dari produk domestik bruto pdb kata presiden susilo bambang yudhoyono ketika menyampaikan pidato kenegaraan dan keterangan pemerintah atas rapbn tahun 2008 dan nota keuangan nya di gedung mpr dpr jakarta kamis",113
912,"rencana penerimaan perpajakan tahun 2008 berasal dari penerimaan pajak dalam negeri rp 568,3 triliun dan pajak perdagangan internasional rp 15,4 triliun",113
913,presiden menjelaskan dalam mengoptimalkan penerimaan negara dalam apbn kebijakan perpajakan tahun 2008 diarahkan untuk melanjutkan reformasi administrasi dan penyempurnaan kebijakan di bidang pajak kepabeanan dan cukai,113
914,"pemerintah merencanakan peningkatan penerimaan perpajakan dalam rapbn 2008 mencapai rp 583,7 triliun naik sebesar rp 93,8 triliun atau 19,1 persen dibanding sasaran penerimaan perpajakan pada rapbn - p 2007 sebesar rp 489,9 triliun",113
915,amandemen undang-undang ketentuan umum di bidang perpajakan revisi uu kepabeanan dan uu cukai sudah diselesaikan pembahasan nya dengan dpr kata nya,113
916,"di sisi lain target penerimaan negara bukan pajak pnbp pada apbn 2008 diperkirakan mencapai rp 175,6 triliun atau lebih rendah rp 16,2 triliun dibanding sasaran pnbp tahun 2007",113
917,lebih rendah nya penerimaan pnbp disebabkan turunnya penerimaan bagian pemerintah atas laba badan usaha milik negara bumn dan penurunan pnbp lain nya,113
918,pemerintah terus melakukan berbagai langkah penyempurnaan ketentuan dan peraturan perundang-undangan yang berkaitan dengan pbnp juga optimalisasi dan intensifikasi penerimaan kata presiden,113
919,atas keberhasilan menyelesaikan penyelesaian tiga undang-undang yang mendukung penyempurnaan penerapan ketentuan penerimaan pajak dan pnbp presiden memberikan apresiasi kepada dpr,113
920,presiden susilo bambang yudhoyono menyatakan keyakinan nya bahwa indonesia dapat melalui gejolak di pasar modal global dengan dampak seminimal mungkin,113
921,saya yakin dengan kekuatan fundamental ekonomi dan keuangan kita,113
922,cadangan devisa yang telah kita pupuk selama ini serta dengan langkah-langkah perkuatan yang kita lakukan,113
923,insya allah gejolak ini akan dapat kita lewati dengan dampak seminimal mungkin kata nya dalam dalam pidato kenegaraan dan keterangan pemerintah atas rapbn 2008 beserta nota keuangan nya dalam sidang paripurna dpr di jakarta kamis,113
924,menurut presiden dalam beberapa hari terakhir kita menyaksikan gejolak di bursa-bursa dunia yang dipicu oleh runtuhnya pasar subprime mortgage di amerika serikat,113
925,dampak yang dirasakan dapat dilihat pada koreksi harga saham dan nilai tukar uang yang cukup tajam di seluruh dunia termasuk indonesia,113
926,kondisi saat ini kembali mengingatkan bahwa globalisasi selain membuka peluang-peluang baru bagi pembangunan kita juga mengandung risiko-risiko yang perlu terus kita waspadai,113
927,kita berharap bahwa langkah-langkah yang dilakukan oleh otoritas-otoritas keuangan di negara maju dapat segera meredam gejolak ini kata presiden,113
928,di dalam negeri jelas kepala negara pemerintah juga melakukan langkah-langkah antisipasif dengan memperkuat koordinasi kebijakan antara otoritas fiskal dan otoritas moneter untuk meningkatkan kesiagaan,113
929,menurut presiden meskipun perjalanan bangsa ini tidak selalu mulus dan mudah dengan medan yang dihadapi kadang-kadang curam dan terjal namun harus ada keyakinan bahwa arah yang ditetapkan sudah benar,113
930,pada akhir pidato nya presiden mengajak untuk mengelola segala daya dan kemampuan yang ada termasuk kebijakan fiskal secara efisien dan efektif dalam pelaksanaan pembangunan nasional di 2008 sehingga hasil-hasil pembangunan nasional benar-benar dapat dinikmati oleh seluruh rakyat,113
931,"gubernur bank indonesia bi burhanuddin abdullah menyatakan optimisme nya bahwa pertumbuhan ekonomi pada 2008 bisa mencapai target dalam rapbn yaitu 6,8 persen",113
932,kami kira itu target yang optimistis,113
933,"bahkan kami berpikir pertumbuhan ekonomi 2008 antara 6,5 sampai 7 persen adalah sesuatu yang tidak mustahil dicapai kata burhanuddin usai pidato kenegaraan dan keterangan pemerintah atas rapbn tahun 2008 dan nota keuangan nya di gedung dpr jakarta kamis",113
934,dia mengatakan hal-hal yang mendorong pertumbuhan tersebut antara lain investasi yang mulai tumbuh dan berjalan,113
935,sekarang ini banyak kredit infrastruktur yang mengalir dari perbankan kata nya,113
936,"dalam rapbn 2008 pemerintah menargetkan pertumbuhan ekonomi 6,8 persen dengan defisit anggaran 1,7 persen dari produk domestik bruto pdb atau setara sekitar rp 75,1 triliun",113
937,"defisit tersebut merupakan selisih antara penerimaan negara dan hibah sebesar rp 761,4 triliun dengan belanja negara rp 836,4 triliun",113
938,"dari angka tersebut belanja pemerintah pusat mencapai rp 564,6 triliun sedangkan belanja ke daerah sekitar rp 271,8 triliun",113
939,gubernur bank indonesia burhanuddin abdullah mengatakan situasi perekonomian dunia saat ini semakin membaik sehingga nilai tukar rupiah diperkirakan akan kembali stabil di sekitar rp 9.000 per dolar as,114
940,kita melihat dari laporan perkembangan terakhir situasi semakin kondusif dan ' manageable ' dapat dikendalikan serta perekonomian dan nilai tukar sudah kembali ke level yang cukup baik,114
941,indeks juga seperti itu dan pasar sun juga cukup stabil kata burhanuddin usai bertemu presiden susilo bambang yudhoyono di kantor presiden jakarta senin,114
942,menurut nya dengan kondisi itu nilai tukar rupiah akan kembali stabil meski sedang mencari titik keseimbangan baru sehingga untuk menjaga nya bank indonesia akan tetap berada di pasar guna mencegah timbulnya ' volatilitas ' yang cukup besar,114
943,kita akan menjaga dan mengawal stabilitas ini khusus nya untuk sampai pada masa yang datang sehingga bisa tenteram membangun perekonomian nasional lagi kata nya,114
944,dijelaskan nya selama rupiah melemah pekan lalu intervensi yang dilakukan bi terhadap pasar uang tidak terlalu besar karena keterkaitan perekonomian nasional dengan obligasi perumahan amerika serikat tidak terlalu besar,114
945,yang terjadi adalah penyesuaian portofolio yang kemudian membuat kita batuk-batuk kata nya,114
946,"burhanuddin juga mengatakan dengan perkiraan rupiah akan kembali stabil itu maka target inflasi pada tahun ini sebesar 6 - 6,5 persen akan dapat tercapai",114
947,nilai tukar rupiah pada senin pagi ini kembali menguat ke posisi rp 9.370 per dolar as setelah pada pekan lalu sempat melemah ke posisi rp 9.450 per dolar as,114
948,bank indonesia bi menyatakan akan berupaya menjaga volatilitas pergerakan rupiah sehingga rata-rata nilai tukar pada level rp 9.000 - rp 9.300 per dolar amerika serikat as pada 2008,115
949,kisaran nilai tukar tersebut cukup realistis dengan mempertimbangkan perkembangan faktor fundamental perekonomian nasional yang semakin membaik kata deputi gubernur bi aslim tadjuddin dalam rapat kerja komisi xi dpr dengan menteri keuangan di gedung dpr mpr jakarta senin,115
950,ia menambahkan meski rupiah pada akhir-akhir ini sempat tertekan akibat kasus subprime mortgage namun berbagai langkah bank sentral asing terutama the federal reserves bank sentral as untuk mengendalikan masalah tersebut bekerja dengan baik sehingga pada tahun 2008 diharapkan keadaan rupiah semakin terkendali,115
951,memperhatikan langkah kemajuan dari berbagai langkah kebijakan yang ditempuh beberapa bank sentral negara maju khusus nya the federal reserves untuk mengatasi krisis pasar kredit global kami mengharapkan kondisi pasar keuangan global kembali pulih sehingga turut memberikan dampak positif terhadap pasar keuangan domestik kata nya,115
952,ia juga menambahkan pengaruh negatif dari krisis subprime mortgage yang menekan rupiah bukan lah faktor penyebab yang fundamental,115
953,namun demikian ia mengatakan bi dan pemerintah tetap waspada memandang dampak lanjutan dari akibat krisis tersebut meski telah mulai terkendali,115
954,untuk itu menurut dia bi dan pemerintah akan senantiasa menjaga kestabilan makro ekonomi dengan memberikan sinyal positif kepada pasar keuangan untuk meningkatkan kepercayaan pasar terhadap stabilitas sistem keuangan dan makroekonomi,115
955,sementara itu terkait dengan asumsi nilai tukar dalam rapbn 2008 sebesar rp 9.100 per dolar as aslim mengatakan masih realistis dan tetap searah dengan perkiraan bi,115
956,deputi gubernur bank indonesia bi aslim tadjuddin mengatakan cadangan devisa indonesia tergerus sekitar 127 juta dolar as untuk melakukan intervensi di pasar valuta asing guna menjaga nilai rupiah menyusul pengaruh negatif krisis subprime mortgage di amerika serikat as dan untuk membayar utang,116
957,cadangan devisa jelas berkurang karena kita memerlukan itu untuk intervensi serta untuk menjaga stabilitas nilai tukar rupiah dan juga untuk pembayaran utang kata aslim usai rapat kerja komisi xi dpr dengan menteri keuangan membahas rapbn 2008 di jakarta senin,116
958,"posisi cadangan devisa akhir juli 2007 mencapai 51,9 miliar dolar as sedangkan pada jumat 23 8 menurut aslim tadjuddin cadangan devisa turun menjadi 51,73 miliar dolar as",116
959,ia menambahkan sebagai bank sentral maka intervensi untuk mengurangi pelemahan rupiah perlu dilakukan agar nilai tukar rupiah tidak jatuh dan membahayakan perekonomian,116
960,jelas kita membutuhkan nya untuk intervensi guna menjaga supaya nilai tukar rupiah itu tidak volatile berfluktuasi kata nya,116
961,ia mengharapkan krisis subprime mortgage tersebut dapat segera selesai setelah adanya tanda-tanda perbaikan menyusul tindakan yang dilakukan the federal reserves as the fed bank sentral as,116
962,tapi ke depan dengan tindakan yang dilakukan ' the fed ' dan semua mengekspektasikan ' the fed ' akan melakukan pemotongan suku bunga dan itu mudah-mudahan dapat mengurangi dampak ' subprime mortgage ' akan memberikan dampak positif terhadap nilai tukar rupiah kata nya,116
963,ia berharap dalam waktu dekat nilai tukar rupiah akan kembali ke level rp 9.000 per dolar as,116
964,pemeringkat efek indonesia pefindo memutuskan untuk menetapkan kembali peringkat ida single a minus ; stable outlook terhadap pt bank pembangunan daerah jawa timur bank jatim untuk periode 31 juli 2007 sampai dengan 11 juli 2008 kata direktur utama pefindo kahlil rowter dalam sebuah pernyataan nya di jakarta selasa,117
965,menurut nya peringkat tersebut diberikan berdasarkan data dan informasi dari perusahaan serta laporan keuangan auditan per 31 desember 2006 serta laporan keuangan tidak audit per 31 maret 2007,117
966,perusahaan dengan peringkat ida memiliki dukungan kemampuan yang kuat dibanding obligor indonesia lain nya untuk memenuhi kewajiban finansial jangka panjang namun cukup peka terhadap perubahan keadaan yang merugikan jelas nya,117
967,tanda kurang - menunjukkan bahwa peringkat yang diberikan relatif lemah dan di bawah rata-rata kategori yang bersangkutan tambah nya,117
968,"perusahaan minyak dan gas pt medco energi internasional tbk medc telah mengalihkan sejumlah 1.689.393.006 saham atau setara dengan 50,695 persen saham yang diterbitkan perseroan kepada anak perusahaan baru encore energy pte ltd encore energy sebuah perusahaan yang didirikan berdasarkan hukum republik singapura",118
969,"menurut direktur medcoenergi yani panigoro dalam laporan nya kepada ketua bapepam - lk di jakarta selasa sebelum nya 50,695 persen saham medcoenergi tersebut dimiliki oleh anak perusahaan perseroan yakni dencisco energy resources pte ltd dan aman energy resources pte ltd",118
970,"ia juga melaporkan bahwa mitsubishi corporation mitsubishi salah satu perusahaan terbuka terbesar bidang perdagangan di jepang telah menanamkan modal nya 352 juta dolar as untuk mendapatkan 39,4 persen saham yang diterbitkan encore energy",118
971,"penanaman modal mitsubishi terhadap encore energy memberikan encore dan mitsubishi kepemilikan tidak langsung masing-masing 30,721 persen dan 19,974 persen di medcoenergi",118
972,encore energy akan tetap menjadi pemegang saham pengendali di medcoenergi tambah nya,118
973,kurs rupiah terhadap dolar as di pasar spot antar bank jakarta selasa pagi merosot tajam kembali di atas level rp 9.400 per dolar as pelaku pasar masih khawatir dengan prospek ekonomi as,119
974,nilai rupiah melemah menjadi rp 9.405 9.415 per dolar as dibanding penutupan hari sebelum nya rp 9.375 9.385 atau turun 30 poin,119
975,pengamat pasar uang edwin sinaga di jakarta mengatakan kasus subprime mortgage di amerika serikat masih menimbulkan kekhawatiran terutama terhadap prospek pertumbuhan ekonomi as,119
976,karena itu pelaku lokal lebih cenderung memegang dolar as ketimbang rupiah meski bank indonesia bi menyatakan akan tetap menjaga rupiah kata nya,119
977,bi bahkan menyatakan rupiah diperkirakan akan kembali menguat ke level sebelum nya yaitu rp 9.000 per dolar as ujar nya,119
978,jadi lanjut edwin sinaga merosotnya rupiah karena pelaku lebih khawatir terhadap ekonomi as yang merupakan negara potensial bagi produk ekspor negara-negara utama asia,119
979,karena itu kasus subprime mortgage di as sebenarnya masih belum reda bahkan cenderung meningkat ucap nya,119
980,menurut dia rupiah masih sulit untuk bisa menguat hingga bisa mencapai level rp 9.000 per dolar as karena situasi pasar keuangan global masih belum normal,119
981,kami memperkirakan rupiah akan kembali melemah hingga berada pada posisi rp 9.420 sampai rp 9.430 per dolar as kata nya,119
982,deputi gubernur bank indonesia muliaman d hadad mengatakan pertumbuhan kredit per agustus 2007 yoy mencapai lebih dari 20 persen karena adanya realisasi dari anggaran pendapatan belanja daerah apbd,120
983,pertumbuhan nya kredit dua puluh sekian persen di atas dua puluh persen kata nya seusai rapat kerja dengan komisi xi dpr ri di jakarta selasa,120
984,ia mengatakan pertumbuhan kredit biasanya lebih besar pada semester dua karena realisasi apbd dan apbn yang mulai berjalan,120
985,untuk itu ia mengatakan pihak nya optimis pertumbuhan kredit untuk tahun ini mencapai 21 - 22 persen sesuai dengan rencana bisnis bank,120
986,menurut dia saat ini kredit tumbuh rata-rata 20 - 25 triliun meski hal ini tidak sebesar bulan juni yang mencapai rp 36 triliun,120
987,sementara itu ia mengatakan meski masih sedikit hambatan berupa tingkat bunga yang masih dianggap tinggi dan belum menyesuaikan dengan bi rate yang terus turun namun intermediasi perbankan masih tetap berjalan,120
988,tinggi nya suku bunga tersebut karena biaya dana cost of fund target margin keuntungan profit margin dan biaya operasional overhead cost diperkirakan masih tinggi,120
989,"ia menambahkan rata-rata suku bunga kredit bank saat ini berada di kisaran rata-rata 9,6 - 13,8 persen",120
990,namun menurut dia tingkat suku bunga dapat ditekan bila persaingan bisnis perbankan makin kompetitif sehingga intermediasi perbankan pun semakin membaik,120
991,namun tidak sebesar yang diharapkan dan bi sudah mensosialisasikan hambatan ini kepada perbankan kata nya,120
992,pt multi prima sejahtera tbk lpin melalui pt multi usaha wisesa telah menjual 50 persen saham pt lippo melco autoparts kepada mitsubishi electronic company pihak yang bukan merupakan pihak terafiliasi dengan perseroan,121
993,direktur multi prima sejahtera tbk hery soegiarto dalam laporan nya kepada bursa efek surabaya bes di jakarta rabu mengatakan transaksi tersebut dilaksanakan pada 24 agustus lalu dan perseroan telah menerima dana hasil penjualan saham tersebut,121
994,namun ia tidak menyebutkan berapa nilai transaksi dan tujuan dari penjualan saham tersebut,121
995,pt multi usaha wisesa merupakan anak perusahaan perseroan dengan kepemilikan saham 100 persen,121
996,perseroan juga memiliki anak perusahaan lain dengan kepemilikan penuh yaitu pt kymko motor sales pt metropolitan sinar indah dan pt metropolitan tirtaperdana,121
997,"berdasarkan data bes komposisi pemegang saham pt multi prima sejahtera tbk terdiri dari publik di bawah 5 % sebanyak 70,29 persen pacific asia holdings ltd c o pt ciptadana sekuritas 25 persen dan pt lippo e - net tbk 4,71 persen",121
998,pemeringkat efek indonesia pefindo menegaskan kembali peringkat idbbb untuk obligasi ii pt pembangunan perumahan pbpr tahun 2004 sebesar rp 247 miliar yang akan jatuh tempo pada 1 september 2007,122
999,"dalam sebuah pernyataan nya di jakarta rabu pefindo mengatakan saldo kas perusahaan pada akhir semester pertama 2007 hanya sebesar rp 30,7 miliar sehingga perusahaan akan memerlukan pinjaman baru untuk membayar kembali obligasi yang jatuh tempo tersebut",122
1000,"perusahaan sekarang sedang dalam proses finalisasi dokumentasi pinjaman dengan sebuah bank swasta dan sebuah bank milik pemerintah untuk pinjaman sejumlah rp 255,1 miliar kata pefindo",122
1001,pemeringkat efek indonesia pefindo menegaskan peringkat ida untuk pt serasi autoraya sera dan outstanding obligasi i tahun 2003 sebesar rp 165 miliar yang akan jatuh tempo pada juli 2008 dengan prospek peringkat tersebut stabil kata pefindo dalam pernyataan nya di jakarta rabu,123
1002,menurut pefindo peringkat tersebut didukung oleh posisi pasar sera yang kuat di usaha penyewaan mobil aliran pendapatan yang berkelanjutan dari jasa leasing sewa guna usaha dan proteksi arus kas yang terus-menerus,123
1003,namun kata lembaga tersebut peringkat tersebut dibatasi oleh posisi leverage perusahaan yang tinggi dan rendah nya margin dari bisnis mobil bekas,123
1004,"komposisi pemegang saham sera per 30 juni 2007 sebagian besar masih dikuasai oleh pt astra international tbk asii dengan kepemilikan saham 99,9975 persen sementara sisa nya 0,0025 persen dipegang oleh pt arya kharisma",123
1005,lembaga pemeringkat fitch ratings senin menyatakan pihak nya telah menaikkan rating individual pt bank niaga tbk bnga dan pt bank lippo tbk lpbn menjadi ' c d ' dari ' d ',124
1006,pada saat yang sama fitch menaikkan peringkat nasional jangka panjang lpbn ke ' aa - idn ' dari ' a + idn ',124
1007,fitch ratings dalam siaran pers nya senin mengatakan bahwa prospek rating kedua bank itu tetap di stabil,124
1008,menurut fitch kenaikan rating individual bnga mencerminkan profitabilitas yang meningkat kapitalisasi yang kuat dan stabil di bawah bendera anak perusahaan cimb grup cimbg grup perbankan terbesar kedua di malaysia berdasarkan jumlah aset,124
1009,bank niaga diharapkan mampu mengambil keuntungan dari keahlian cimbg terutama di bidang manajemen risiko treasury perbankan korporasi and perbankan islam,124
1010,sementara untuk kenaikan rating individual dan peringkat nasional lpbn mencerminkan kemampuan mempertahankan neraca yang sehat kualitas aset yang kuat dan profitabilitas yang meningkat sejak dipimpin oleh tim manajemen yang diangkat oleh khazanah,124
1011,pinjaman lpbn meningkat dengan cepat di tahun 2005 - 2006 namun kualitas nya belum cukup teruji,124
1012,"hanya saja fitch merasa yakin rasio pinjaman bermasalah tetap rendah 1,7 persen dari total pinjaman di akhir semester pertama tahun 2007 dan pencadangan kuat 193 persen dari pinjaman bermasalah",124
1013,"hingga 28 maret 2007 pemerintah telah menerbitkan obligasi negara sebesar rp 776,626 triliun yang terdiri atas obligasi negara berbunga tetap fixed rate 60,02 persen dan obligasi negara berbunga tidak tetap variable rate 39,98 persen",125
1014,"menurut data yang diperoleh dari situs resmi ditjen perbendaharaan depkeu rabu penerbitan obligasi yang bisa diperdagangkan tradable securities mencapai rp 502,768 triliun serta obligasi tidak bisa diperdagangkan non - tradable securities rp 273,857 triliun yang seluruh nya dipegang oleh bank indonesia",125
1015,"dari obligasi yang bisa diperdagangkan itu obligasi negara dalam mata uang rupiah mencapai rp 438,823 triliun dan obligasi negara dalam mata uang dolar as mencapai rp 63,945 triliun kurs rp 9.135 termasuk penerbitan terakhir ri0037 pada 14 februari 2007 senilai 1,5 miliar dolar as",125
1016,"sedangkan untuk obligasi negara dalam mata uang rupiah pemerintah telah menerbitkan obligasi negara berbunga tetap hingga rp 263,380 triliun yang terdiri atas rp 253,863 triliun berupa surat utang negara atau sun dan rp 9,516 triliun berupa obligasi negara ritel atau ori",125
1017,"selain itu pemerintah juga telah menerbitkan obligasi negara dalam rupiah dengan bunga tidak tetap hingga rp 175,443 triliun",125
1018,bank pembangunan asia adb bekerja sama dengan departemen pertanian meluncurkan buku strategi pembangunan pertanian dan perkotaan untuk menuju visi ekonomi kota yang lebih sejahtera dan terdiversifikasi pada 2020,126
1019,dikutip dari situs resmi adb jumat buku tersebut merupakan hasil kajian kedua pihak tentang pembangunan ekonomi dan perkotaan dalam tiga dasawarsa terakhir dan berdasarkan temuan-temuan dari bantuan-bantuan teknis yang selama ini diberikan untuk mendukung pembentukan strategi jangka menengah di sektor itu serta menjadi input penting dalam persiapan rencana pembangunan sosial ekonomi 5 tahun,126
1020,perusahaan pertambangan minyak dan gas pt medco energi internasional tbk medc melalui medco energy us llc medco energy us anak perusahaan yang dimiliki sepenuh nya oleh perseroan telah menemukan gas alam bersih di perairan federal sekitar 75 mil sebelah barat daya galveston texas teluk meksiko amerika serikat,127
1021,menurut direktur pengembangan medco rashid i mangunkusumo dalam laporan nya ke bursa efek jakarta bej di jakarta rabu perseroan berencana untuk memasang konstruksi dasar laut caisson dan jalur pipa untuk mengalirkan gas dari sumur tersebut ke fasilitas terdekat di blok brazos 451,127
1022,produksi awal diharapkan berlangsung dalam 90 hingga 120 hari,127
1023,medco energi us memiliki 60 persen working interest dan merupakan operator dalam proyek ini jelas nya,127
1024,medco energi us juga berpartisipasi dalam proyek pemboran yang dilakukan red willow offshore llc ignacio colorado dan telah menemukan gas alam bersih pada kedalaman 17 ' pada pasir cris - k2 kata nya,127
1025,produksi awal diharapkan berlangsung dalam 90 hingga 120 hari medco energy us memiliki 54 persen working interest dalam proyek ini tambah nya,127
1026,penemuan gas ini akan meningkatkan cadangan gas medco energi pada akhir tahun 2007,127
1027,"perusahaan properti pt bakrieland development tbk elty di jakarta rabu menyatakan dalam tiga bulan pertama hingga maret 2007 berhasil membukukan laba bersih konsolidasi rp 13,91 miliar atau melonjak 543,98 persen dari rp 2,16 miliar pada periode sama tahun lalu",128
1028,"laporan keuangan kuartalan perseroan dan anak perusahaan memperlihatkan pertumbuhan laba bersih yang signifikan tersebut didorong oleh peningkatan penjualan bersih nya dari rp 63,39 miliar pada kuartal pertama 2006 menjadi rp 111,42 miliar pada kuartal pertama tahun ini",128
1029,"demikian pula laba usaha perseroan dalam waktu yang sama terangkat dari semula rp 3,67 miliar menjadi rp 19,65 miliar sehingga laba bersih per saham eps - nya meningkat dari rp 0,39 menjadi rp 2,48 meski perseroan menanggung beban lain-lain bersih yang meningkat dari rp 2,25 miliar menjadi rp 4,99 miliar",128
1030,"pada tahun lalu pt bakrieland development tbk dan anak perusahaan nya membukukan laba bersih rp 67,608 miliar atau rp 12,07 per saham turun 26,95 persen dibandingkan tahun 2005 sebesar rp 92,554 miliar atau rp 61,09 per saham",128
